Date,Pharmacy,Location,Drug,Brand,Price,Quantity,Supplier_Name,Batch_Number,Expiry_Date,Sales_Channel,Drug_Form,pharmacy_total_sales,pharmacy_avg_price,brand_avg_price,unusual_discount,rare_brand_flag,supplier_rare_ratio,suspicious_channel,sales_spike_flag,days_to_expiry,near_expiry,risk_score,iso_score,iso_flag,lof_flag,lof_score,svm_score,svm_flag,ensemble_flag
2024-11-28,"Ross, Robinson and Bright",Rural,Metformin,PharmaTrust,217.81,30.0,"Johnston, Sanchez and Kennedy",wo-06358-bU,2027-02-07,Market Stall,Tablet,10480.0,2629.5783173076925,2580.231631799163,1,0,0.0,1,0,516,0,2,0.003330948026141145,0,0,0.9878507534032963,2.8977836233608976,0,0
2024-05-27,Spence PLC,Urban,Ciprofloxacin,BioCare,627.02,81.0,Wright and Sons,Ky-01278-Mv,2025-06-30,Mobile Van,Tablet,9278.0,2753.7145454545457,2743.3452906976745,1,0,0.0029498525073746312,1,0,-71,1,3,0.010972803893934291,0,1,1.0573945533744769,0.7873827881214215,0,0
2025-03-04,"Rodriguez, Figueroa and Sanchez",Rural,Amoxicillin,PharmaTrust,3843.57,58.0,Powell LLC,xj-93048-TF,2026-04-18,In-Store,Tablet,10843.0,2638.581550925926,2626.481294117647,0,0,0.0,0,0,221,0,0,0.023570492534455367,0,0,0.9939747015484834,4.543857388317189,0,0
2024-09-08,"Arroyo, Miller and Tucker",Urban,Amlodipine,PharmaTrust,1358.89,88.0,"Woods, Calhoun and Schmidt",yu-86703-Aj,2025-06-05,In-Store,Tablet,10700.0,2701.7831074766355,2693.854766536965,1,0,0.0,0,0,-96,1,2,0.023914527714454625,0,0,1.0024698575935158,2.210171993780172,0,0
2024-07-09,Doyle Ltd,Rural,Amlodipine,MediPlus,995.57,29.0,Wright and Sons,nO-63444-Mq,2026-03-04,In-Store,Capsule,9803.0,2613.86535,2644.0021794871795,1,0,0.0029498525073746312,0,0,176,0,1,0.015522151734925826,0,0,1.0102485840842932,5.433872649890148,0,0
2024-11-08,"Adams, Zuniga and Wong",Urban,Amoxicillin,BioCare,4762.8,52.0,Baxter Inc,Ie-96331-Rj,2025-09-25,Market Stall,Injection,9216.0,2584.3352432432434,2536.5829870129874,0,0,0.0,1,0,16,1,2,0.014821751995009735,0,0,0.9998259243336124,2.6264469963472123,0,0
2024-07-20,Rodriguez-Graham,Rural,Chloroquine,BioCare,2642.07,67.0,Chapman and Sons,TV-57617-dC,2027-03-12,Mobile Van,Tablet,11514.0,2399.3268309859154,2746.7340714285715,0,0,0.0,1,0,549,0,1,0.01998708608901234,0,0,1.0153697913938422,0.6903329291586751,0,0
2024-07-19,George Group,Urban,Ciprofloxacin,MediPlus,4943.49,59.0,"Daniels, Adkins and Brown",DD-17445-Bl,2026-10-02,Mobile Van,Tablet,8749.0,2740.227099447514,2645.4340272373543,0,0,0.0,1,0,388,0,1,0.015502397348951036,0,0,1.0053768320214511,1.5659434078712966,0,0
2024-10-02,Hickman Ltd,Urban,Azithromycin,HealthFirst,3338.44,41.0,Russell Group,Iu-26367-Sc,2026-05-26,Mobile Van,Syrup,10459.0,2578.3331674208143,2646.5134033613444,0,0,0.0,1,0,259,0,1,0.029193595729567368,0,0,0.9882106690692611,5.845035896276475,0,0
2024-12-19,Arnold Ltd,Urban,Azithromycin,MediPlus,4671.57,10.0,Baxter Inc,YF-89774-Xx,2026-08-15,In-Store,Capsule,9440.0,2769.4246073298427,2603.236346153846,0,0,0.0,0,0,340,0,0,0.010084689282906678,0,0,1.0096363821663994,1.0381473273494386,0,0
2024-08-08,Davis and Sons,Urban,Metformin,HealthFirst,4625.19,35.0,Gomez-Jenkins,iL-43485-wm,2026-04-07,Mobile Van,Tablet,9195.0,2652.435303867403,2673.0770081967216,0,0,0.0,1,0,210,0,1,0.021539509542335022,0,0,1.0015313782978468,3.4275690694754033,0,0
2025-02-10,Perez Inc,Rural,Chloroquine,BioCare,1291.76,30.0,House-Glover,yD-74037-AJ,2026-04-30,Market Stall,Injection,10540.0,2520.846690140845,2746.7340714285715,1,0,0.0,1,0,233,0,2,0.020775217131343893,0,0,0.9979173749926289,3.8778612201456006,0,0
2024-08-12,Rodriguez LLC,Rural,Amlodipine,HealthFirst,1298.3,14.0,Morton-Chase,AD-04207-wf,2025-12-21,Market Stall,Tablet,11001.0,2465.0583023255817,2647.837576419214,1,0,0.0,1,0,103,0,2,0.01619992806131615,0,0,1.0206921150333625,3.2359518080901797,0,0
2024-12-12,"Mcclure, Ward and Lee",Urban,Amlodipine,MediPlus,4406.88,97.0,Walker LLC,eu-75341-WE,2026-12-12,Mobile Van,Syrup,9290.0,2618.012486910995,2644.0021794871795,0,0,0.0,1,0,459,0,1,0.02682722812891014,0,0,1.0028990661635384,1.6991609531376906,0,0
2024-07-14,"Walter, Edwards and Rios",Rural,Amlodipine,PharmaTrust,3644.64,95.0,Hancock Inc,Yc-30990-PT,2025-06-01,Mobile Van,Capsule,11030.0,2514.259953051643,2693.854766536965,0,0,0.0031545741324921135,1,0,-100,1,2,0.005080151339089789,0,0,1.0391454095532102,2.9265931097994002,0,0
2024-12-02,Galloway-Wyatt,Urban,Azithromycin,BioCare,3864.07,89.0,"Hensley, Powell and David",wU-40656-Gj,2025-10-31,In-Store,Injection,10624.0,2721.0858413461538,2701.2744194756556,0,0,0.00303951367781155,0,0,52,1,1,0.008651656599021285,0,0,1.0193467190948602,3.653969565993762,0,0
2025-02-08,"Ferrell, Rice and Maddox",Rural,Paracetamol,HealthFirst,4005.34,72.0,"Woods, Calhoun and Schmidt",Zv-44538-PQ,2026-03-20,Mobile Van,Capsule,11236.0,2510.8791943127962,2487.4217228464418,0,0,0.0,1,0,192,0,1,0.017367869308237638,0,0,1.012524965313622,3.511700362603822,0,0
2024-09-13,"Watts, Robinson and Nguyen",Urban,Chloroquine,PharmaTrust,3362.49,50.0,Novak and Sons,AB-35232-cO,2026-10-08,Mobile Van,Tablet,10233.0,2613.1523316062176,2546.115134099617,0,0,0.0,1,0,394,0,1,0.023166801703563722,0,0,0.9935380047063075,5.304211332508288,0,0
2025-04-15,James Group,Urban,Ibuprofen,HealthFirst,3996.95,98.0,Morton-Chase,KV-00470-fe,2025-06-11,Market Stall,Capsule,10165.0,2818.879725,2446.280767716535,0,0,0.0,1,0,-90,1,2,0.014478901648016185,0,1,1.0799492316706991,-0.3936301357304721,1,1
2025-02-04,"Ross, Robinson and Bright",Urban,Ciprofloxacin,BioCare,2884.23,13.0,Morton-Chase,ef-34956-MS,2026-12-11,In-Store,Injection,10480.0,2629.5783173076925,2743.3452906976745,0,0,0.0,0,0,458,0,0,0.010241388486746716,0,0,0.9947195563908124,2.7063691522897884,0,0
2024-12-13,"Snyder, Campos and Callahan",Urban,Artemisinin,MediPlus,2065.19,44.0,"Brooks, Lam and Hayes",ff-89965-Jg,2026-10-08,Mobile Van,Syrup,11369.0,2554.0654976303317,2546.82506,0,0,0.0,1,0,394,0,1,0.020900266565363312,0,0,0.9964479312709934,4.344991965106907,0,0
2025-04-04,Morales-Jones,Rural,Ciprofloxacin,HealthFirst,4134.13,69.0,Henderson-Bernard,zB-58374-et,2026-11-14,Market Stall,Capsule,9250.0,2586.542786885246,2466.97979757085,0,0,0.0,1,0,431,0,1,0.021049593165086145,0,0,1.0022733052656596,2.537513941287399,0,0
2024-08-21,"Rodriguez, Figueroa and Sanchez",Urban,Metformin,BioCare,1930.97,1.0,Yu Inc,PW-77618-PA,2026-05-27,In-Store,Syrup,10843.0,2638.581550925926,2725.9835907335905,0,0,0.0,0,0,260,0,0,0.0199457832604516,0,0,1.012547765720318,1.9602432448053548,0,0
2024-10-31,James Group,Urban,Azithromycin,MediPlus,3676.63,51.0,Wright and Sons,zQ-04796-PY,2027-02-02,Market Stall,Syrup,10165.0,2818.879725,2603.236346153846,0,0,0.0029498525073746312,1,0,511,0,1,0.025127724157664233,0,0,1.0217189310658656,3.05505118158662,0,0
2024-09-20,Morales-Jones,Rural,Paracetamol,MediPlus,1780.48,80.0,"Hensley, Powell and David",Ti-82905-xz,2026-01-17,In-Store,Capsule,9250.0,2586.542786885246,2671.7281954887217,1,0,0.00303951367781155,0,0,130,0,1,0.010755645071561681,0,0,1.0351975242420128,4.208919502243411,0,0
2024-12-14,Davis and Sons,Urban,Amoxicillin,MediPlus,3402.67,96.0,Walker LLC,er-95089-Tk,2026-10-22,In-Store,Injection,9195.0,2652.435303867403,2638.3437763713077,0,0,0.0,0,0,408,0,0,0.010702609716161438,0,0,0.9952942071139678,1.7745673419826051,0,0
2024-07-24,"Hoffman, Baker and Richards",Urban,Ciprofloxacin,PharmaTrust,1124.13,34.0,"Daniels, Adkins and Brown",FB-30292-sb,2025-12-27,Mobile Van,Tablet,10962.0,2627.231294642857,2585.3493869731797,1,0,0.0,1,0,109,0,2,0.024453004577740856,0,0,1.0015792123103335,4.944572470312959,0,0
2024-08-11,Garcia-James,Urban,Ibuprofen,HealthFirst,3344.71,25.0,Williams PLC,lj-73986-eq,2025-06-07,Mobile Van,Capsule,12036.0,2445.7318502202643,2446.280767716535,0,0,0.0,1,0,-94,1,2,0.007516228932688995,0,0,1.0329588521001152,0.6775471748090212,0,0
2024-09-09,Smith-Bowen,Urban,Coartem,PharmaTrust,813.71,87.0,"Hensley, Powell and David",yc-13186-tF,2025-12-20,In-Store,Tablet,10299.0,2636.747797029703,2500.6434980988593,1,0,0.00303951367781155,0,0,102,0,1,0.00745836467626948,0,0,1.04399746027177,3.689562845332734,0,0
2024-10-17,Davis and Sons,Rural,Metformin,PharmaTrust,3446.09,60.0,Gray Group,qD-33891-UV,2026-05-19,In-Store,Capsule,9195.0,2652.435303867403,2580.231631799163,0,0,0.0,0,0,252,0,0,0.01741949367372858,0,0,0.9906190351400952,3.661459449215748,0,0
2024-09-03,Morales-Jones,Rural,Ciprofloxacin,HealthFirst,806.94,10.0,Novak PLC,ia-24744-mu,2026-08-09,Market Stall,Syrup,9250.0,2586.542786885246,2466.97979757085,1,0,0.010169491525423728,1,0,334,0,2,0.007651223102295546,0,0,1.0066007530589343,0.3064471834594311,0,0
2024-08-04,Garcia-James,Urban,Ciprofloxacin,MediPlus,2726.09,51.0,"Woods, Calhoun and Schmidt",YG-41023-EP,2025-10-18,Mobile Van,Tablet,12036.0,2445.7318502202643,2645.4340272373543,0,0,0.0,1,0,39,1,2,0.010880632939334112,0,0,1.0100645873003802,2.9381750285541592,0,0
2025-03-16,Burton Ltd,Rural,Artemisinin,HealthFirst,4176.66,20.0,"Washington, Ryan and Cummings",tF-51866-Et,2025-07-09,Mobile Van,Injection,11071.0,2497.060139534884,2628.1365535714285,0,0,0.0,1,0,-62,1,2,0.010066718325853263,0,0,0.9978076448680125,2.7822372085102813,0,0
2024-07-13,Hickman Ltd,Urban,Ciprofloxacin,PharmaTrust,2632.37,41.0,"Hensley, Powell and David",Rm-13518-aj,2026-01-27,Market Stall,Tablet,10459.0,2578.3331674208143,2585.3493869731797,0,0,0.00303951367781155,1,0,140,0,1,0.01843355005719627,0,0,1.0101651825500477,7.083304364621611,0,0
2024-11-10,Baker and Sons,Rural,Ciprofloxacin,HealthFirst,907.24,74.0,House-Glover,If-53465-wn,2026-08-22,In-Store,Syrup,8997.0,2573.3618435754192,2466.97979757085,1,0,0.0,0,0,347,0,1,0.011086323897431749,0,0,1.0130573251564932,1.750162939457402,0,0
2025-04-23,Rodriguez LLC,Urban,Amlodipine,HealthFirst,4450.45,82.0,"Daniels, Adkins and Brown",FJ-88521-Mu,2026-01-17,Mobile Van,Capsule,11001.0,2465.0583023255817,2647.837576419214,0,0,0.0,1,0,130,0,1,0.01653662716961446,0,0,1.0107249570897079,2.8433185906992637,0,0
2025-03-31,Blake and Sons,Urban,Ciprofloxacin,HealthFirst,2413.26,34.0,Hancock Inc,tT-99098-RY,2025-06-24,Market Stall,Injection,12355.0,2648.7260169491524,2466.97979757085,0,0,0.0031545741324921135,1,0,-77,1,2,0.004716768583707398,0,1,1.0882644438811808,2.1291084968299128,0,0
2025-04-16,Blair PLC,Urban,Amlodipine,PharmaTrust,3855.73,34.0,Gomez-Jenkins,ZH-28655-hy,2026-04-18,Market Stall,Injection,10803.0,2773.851377777778,2693.854766536965,0,0,0.0,1,0,221,0,1,0.02848035094185869,0,0,1.0061837262144822,3.4191320560634466,0,0
2024-09-06,Hickman Ltd,Urban,Ciprofloxacin,PharmaTrust,2635.02,15.0,Chapman and Sons,gL-92383-ot,2026-06-13,Mobile Van,Syrup,10459.0,2578.3331674208143,2585.3493869731797,0,0,0.0,1,0,277,0,1,0.02772640241145996,0,0,0.9930127635337529,5.092445429517252,0,0
2025-02-15,Williams and Sons,Urban,Ciprofloxacin,MediPlus,1738.28,64.0,Morton-Chase,mI-91800-eq,2027-02-27,In-Store,Injection,10187.0,2580.29931372549,2645.4340272373543,1,0,0.0,0,0,536,0,1,0.017472169583509445,0,0,0.9885522845324319,3.963354203526123,0,0
2024-09-21,Gray-Mayo,Rural,Chloroquine,MediPlus,3900.43,50.0,Henderson-Bernard,tk-34292-gS,2026-08-11,In-Store,Capsule,10734.0,2690.7801707317076,2684.3569201520913,0,0,0.0,0,0,336,0,0,0.014292015939715463,0,0,0.9902537886521271,3.9063548443545137,0,0
2025-03-31,Frazier Inc,Rural,Chloroquine,BioCare,2970.21,89.0,Jones Inc,LV-59730-gl,2025-06-14,In-Store,Injection,9220.0,2719.9966853932583,2746.7340714285715,0,0,0.001557632398753894,0,0,-87,1,1,0.016800551739920122,0,0,1.021447286953863,1.6600920170025883,0,0
2024-11-11,"Walter, Edwards and Rios",Urban,Azithromycin,PharmaTrust,1057.17,93.0,Wright and Sons,ff-52734-sU,2026-03-03,Mobile Van,Tablet,11030.0,2514.259953051643,2580.0794421487603,1,0,0.0029498525073746312,1,0,175,0,2,0.016144776246699355,0,0,1.0280593193343397,4.152104543140297,0,0
2024-05-29,"Mcclure, Ward and Lee",Urban,Ibuprofen,BioCare,547.81,1.0,Jones-Young,xm-33155-de,2025-12-31,Market Stall,Injection,9290.0,2618.012486910995,2668.8124896265563,1,0,0.0,1,0,113,0,2,0.020391203628120913,0,0,1.0137003762732784,2.2134296654865793,0,0
2024-07-20,Perez Inc,Rural,Azithromycin,PharmaTrust,4856.82,74.0,"Washington, Ryan and Cummings",aC-03044-CI,2025-07-03,Market Stall,Injection,10540.0,2520.846690140845,2580.0794421487603,0,0,0.0,1,0,-68,1,2,0.014265423156208379,0,0,1.003061977854139,2.4618229453065297,0,0
2025-01-10,Carlson-Cruz,Rural,Amlodipine,HealthFirst,1423.31,58.0,Lee-Davis,NJ-10965-tQ,2026-12-13,Market Stall,Tablet,9614.0,2686.301584158416,2647.837576419214,1,0,0.0,1,0,460,0,2,0.02255495702862409,0,0,0.9889923295360206,4.2888688866878475,0,0
2024-08-24,"Guzman, Hoffman and Baldwin",Urban,Azithromycin,PharmaTrust,4823.24,59.0,"Brooks, Lam and Hayes",VZ-57663-tu,2027-03-15,In-Store,Capsule,8871.0,2606.0727989130437,2580.0794421487603,0,0,0.0,0,0,552,0,0,0.013821676544689188,0,0,1.0026487957372376,1.032557949558166,0,0
2024-08-20,Abbott-Munoz,Rural,Ciprofloxacin,PharmaTrust,4341.66,14.0,"Robinson, Jones and Welch",gj-18299-AN,2027-02-21,In-Store,Injection,10754.0,2703.395693069307,2585.3493869731797,0,0,0.0,0,0,530,0,0,0.023749051881677308,0,0,1.000634048637598,2.115602789827502,0,0
2025-04-11,Rodriguez-Graham,Rural,Paracetamol,MediPlus,4023.12,70.0,Walker LLC,At-94520-Rf,2027-04-22,Mobile Van,Capsule,11514.0,2399.3268309859154,2671.7281954887217,0,0,0.0,1,0,590,0,1,0.011810690864164919,0,0,1.0126893292120478,0.4789641701388838,0,0
2024-12-21,Galloway-Wyatt,Urban,Coartem,HealthFirst,3215.74,82.0,Novak and Sons,Py-10616-SN,2025-07-07,In-Store,Capsule,10624.0,2721.0858413461538,2538.4531275720165,0,0,0.0,0,0,-64,1,1,0.007416741614095834,0,0,0.9980154643402293,3.0083475801187127,0,0
2024-05-01,Williams and Sons,Urban,Artemisinin,PharmaTrust,3478.17,67.0,Williams PLC,iZ-08224-Vh,2026-03-06,In-Store,Tablet,10187.0,2580.29931372549,2654.106113207547,0,0,0.0,0,0,178,0,0,0.03005078501904085,0,0,0.9883096177235846,4.196677769168797,0,0
2024-11-18,Blair PLC,Rural,Ibuprofen,BioCare,3859.98,38.0,Novak and Sons,Rf-26822-OZ,2026-05-18,Mobile Van,Syrup,10803.0,2773.851377777778,2668.8124896265563,0,0,0.0,1,0,251,0,1,0.012871112817631425,0,0,1.000202002964171,3.6095092530390964,0,0
2024-09-10,Dudley Group,Urban,Azithromycin,MediPlus,3162.48,3.0,Novak and Sons,Xy-62699-jb,2026-06-10,Mobile Van,Syrup,10990.0,2655.095737327189,2603.236346153846,0,0,0.0,1,0,274,0,1,0.020591172572994254,0,0,0.9944086818544573,3.6394388075366386,0,0
2024-07-09,"Dyer, Potter and Mack",Rural,Metformin,MediPlus,2296.9,92.0,Jones-Young,aw-47910-Ko,2025-08-12,Mobile Van,Capsule,9353.0,2615.7738648648647,2606.7418627450984,0,0,0.0,1,0,-28,1,2,0.01564239650109489,0,0,0.9946519560620972,3.038003928738373,0,0
2025-01-07,Hickman Ltd,Urban,Ciprofloxacin,HealthFirst,3198.59,94.0,"Brown, Valdez and Lucas",OD-57228-dT,2025-09-29,Mobile Van,Injection,10459.0,2578.3331674208143,2466.97979757085,0,0,0.002824858757062147,1,0,20,1,2,0.013137772046146967,0,0,1.029041482773485,3.6115775685399,0,0
2024-06-25,"Gardner, Robinson and Lawrence",Urban,Amoxicillin,MediPlus,355.33,15.0,Hancock Inc,Jv-20074-NF,2026-11-17,Mobile Van,Injection,10821.0,2662.707175925926,2638.3437763713077,1,0,0.0031545741324921135,1,0,434,0,2,0.008193097689707052,0,0,1.0221636226668405,3.5161754793019995,0,0
2024-06-14,Spence PLC,Urban,Paracetamol,HealthFirst,1198.36,7.0,"Brooks, Lam and Hayes",jN-43871-wf,2025-12-11,In-Store,Capsule,9278.0,2753.7145454545457,2487.4217228464418,1,0,0.0,0,0,93,0,1,0.004672296015731325,0,0,1.028697482373566,0.9393320928285824,0,0
2024-09-01,"Rodriguez, Figueroa and Sanchez",Rural,Paracetamol,BioCare,383.77,96.0,Gray Group,Tj-20580-OH,2026-03-02,Market Stall,Syrup,10843.0,2638.581550925926,2660.409393382353,1,0,0.0,1,0,174,0,2,0.020640326367387274,0,0,1.012724756238359,3.1805720990772173,0,0
2024-05-01,"Rodriguez, Figueroa and Sanchez",Urban,Metformin,BioCare,1147.96,59.0,"Brown, Valdez and Lucas",lY-60480-lq,2025-05-05,In-Store,Tablet,10843.0,2638.581550925926,2725.9835907335905,1,0,0.002824858757062147,0,0,-127,1,2,0.00657450578695451,0,0,1.0226379046505563,3.857372754086292,0,0
2024-10-04,"Hoffman, Baker and Richards",Urban,Coartem,MediPlus,4381.76,91.0,Wright and Sons,Zz-54747-SM,2026-01-15,In-Store,Tablet,10962.0,2627.231294642857,2511.35,0,0,0.0029498525073746312,0,0,128,0,0,0.015994186463839377,0,0,1.0543541123509161,2.7951904887643533,0,0
2024-05-11,"Hoffman, Baker and Richards",Rural,Chloroquine,PharmaTrust,3689.04,40.0,"Brooks, Lam and Hayes",UL-90418-Gv,2026-03-30,In-Store,Syrup,10962.0,2627.231294642857,2546.115134099617,0,0,0.0,0,0,202,0,0,0.022663046797659903,0,0,0.9884299315803446,4.233792608283554,0,0
2024-09-24,"Rodriguez, Figueroa and Sanchez",Rural,Amlodipine,BioCare,508.53,3.0,Wright and Sons,vO-43016-wB,2027-01-11,In-Store,Capsule,10843.0,2638.581550925926,2796.9778165938865,1,0,0.0029498525073746312,0,0,489,0,1,0.006609704864859844,0,1,1.0563146731666981,0.9474113612805706,0,0
2024-06-16,Wilkerson-Day,Rural,Chloroquine,MediPlus,3491.72,37.0,Gomez-Jenkins,GG-38878-CU,2027-03-10,Market Stall,Injection,10343.0,2591.9087430167597,2684.3569201520913,0,0,0.0,1,0,547,0,1,0.02024848454014677,0,0,0.9941284572184284,3.9145808675390157,0,0
2024-09-19,Rodriguez-Graham,Urban,Artemisinin,MediPlus,2551.05,39.0,Jones Inc,en-56993-yQ,2025-06-05,Market Stall,Capsule,11514.0,2399.3268309859154,2546.82506,0,0,0.001557632398753894,1,0,-96,1,2,0.004300899951125703,0,0,1.0191601152955176,2.394409759185379,0,0
2024-10-03,"Arroyo, Miller and Tucker",Urban,Coartem,HealthFirst,1619.45,16.0,Powell LLC,gZ-22901-Um,2026-07-01,In-Store,Injection,10700.0,2701.7831074766355,2538.4531275720165,1,0,0.0,0,0,295,0,1,0.019531557360837892,0,0,1.0028469486116922,3.954706871624399,0,0
2024-09-20,Doyle Ltd,Rural,Chloroquine,PharmaTrust,673.83,93.0,Novak PLC,QW-04794-Cf,2026-12-02,In-Store,Tablet,9803.0,2613.86535,2546.115134099617,1,0,0.010169491525423728,0,0,449,0,1,0.010527925167085894,0,0,1.0118879877555098,0.7897419168700939,0,0
2024-12-05,"Watts, Robinson and Nguyen",Urban,Amlodipine,HealthFirst,3542.31,18.0,House-Glover,nv-90380-hW,2026-11-07,Market Stall,Tablet,10233.0,2613.1523316062176,2647.837576419214,0,0,0.0,1,0,424,0,1,0.028607743292148657,0,0,0.9943850307397765,4.90208066996971,0,0
2025-02-02,Gray-Mayo,Urban,Azithromycin,BioCare,1328.06,35.0,"Stanley, Tucker and Lee",Jk-48953-TK,2025-12-07,In-Store,Injection,10734.0,2690.7801707317076,2701.2744194756556,1,0,0.0,0,0,89,1,2,0.01610416744584159,0,0,0.9987006190358453,4.152911558429043,0,0
2024-08-22,Carlson-Cruz,Rural,Paracetamol,HealthFirst,3059.91,6.0,Novak PLC,ZK-19147-Ud,2026-01-31,In-Store,Tablet,9614.0,2686.301584158416,2487.4217228464418,0,0,0.010169491525423728,0,0,144,0,0,0.004211271056379917,0,0,1.0060512732899967,0.3780562556229565,0,0
2024-07-24,"Henderson, Ramirez and Lewis",Rural,Paracetamol,BioCare,2631.4,56.0,"Woods, Calhoun and Schmidt",Lw-47283-fV,2026-03-09,In-Store,Capsule,9784.0,2639.1208461538463,2660.409393382353,0,0,0.0,0,0,181,0,0,0.02598474214075508,0,0,0.9911394171728134,4.566292821295335,0,0
2024-10-26,"Ross, Robinson and Bright",Urban,Ciprofloxacin,MediPlus,4919.24,36.0,Novak and Sons,iQ-30953-Uz,2026-05-14,Market Stall,Tablet,10480.0,2629.5783173076925,2645.4340272373543,0,0,0.0,1,0,247,0,1,0.009192718441661252,0,0,0.9919512650075901,4.21932497892044,0,0
2024-04-28,Galloway-Wyatt,Urban,Metformin,BioCare,4051.24,69.0,Jones Inc,OH-84886-VX,2026-03-13,Market Stall,Tablet,10624.0,2721.0858413461538,2725.9835907335905,0,0,0.001557632398753894,1,0,185,0,1,0.023648653483472948,0,0,0.9969483085148038,4.541597407631684,0,0
2025-03-15,Spence PLC,Rural,Artemisinin,PharmaTrust,523.55,40.0,"Woods, Calhoun and Schmidt",xX-56292-QQ,2026-06-15,In-Store,Syrup,9278.0,2753.7145454545457,2654.106113207547,1,0,0.0,0,0,279,0,1,0.02326283715404326,0,0,1.0042908794426397,2.3056331837525317,0,0
2025-01-07,Harrell LLC,Urban,Amlodipine,BioCare,4806.2,99.0,Gomez-Jenkins,aW-22828-Wh,2026-06-09,Market Stall,Injection,10645.0,2453.6826699029125,2796.9778165938865,0,0,0.0,1,0,273,0,1,0.018431245509910543,0,0,1.0213501928718673,-1.2682208337722045e-05,1,0
2024-07-18,Harrell LLC,Urban,Amoxicillin,BioCare,2904.95,57.0,"Brown, Valdez and Lucas",BG-23530-Gv,2026-03-23,Mobile Van,Capsule,10645.0,2453.6826699029125,2536.5829870129874,0,0,0.002824858757062147,1,0,195,0,1,0.02353837056838254,0,0,1.022522717425267,5.129505678775686,0,0
2024-11-18,Harrell LLC,Urban,Artemisinin,PharmaTrust,4949.31,71.0,"Johnston, Sanchez and Kennedy",Gb-46767-Nz,2025-11-28,In-Store,Injection,10645.0,2453.6826699029125,2654.106113207547,0,0,0.0,0,0,80,1,1,0.010489372885883752,0,0,1.0149602053179798,1.8379116200158947,0,0
2024-08-28,Hickman Ltd,Rural,Azithromycin,HealthFirst,2322.33,33.0,"Brown, Valdez and Lucas",Ku-83744-KE,2026-01-10,Market Stall,Tablet,10459.0,2578.3331674208143,2646.5134033613444,0,0,0.002824858757062147,1,0,123,0,1,0.020225920453721347,0,0,1.0118229054263888,6.6136649735015105,0,0
2024-06-20,"Gardner, Robinson and Lawrence",Rural,Amoxicillin,BioCare,4846.3,74.0,Baxter Inc,Eu-13531-wR,2026-12-28,In-Store,Tablet,10821.0,2662.707175925926,2536.5829870129874,0,0,0.0,0,0,475,0,0,0.010750571908853201,0,0,1.0046260549601307,2.459326648654118,0,0
2025-01-25,Perez Inc,Urban,Paracetamol,HealthFirst,1166.8,91.0,Williams PLC,Fr-59289-IT,2026-04-16,Market Stall,Capsule,10540.0,2520.846690140845,2487.4217228464418,1,0,0.0,1,0,219,0,2,0.014232350910859726,0,0,1.007775595770424,2.9951482632950306,0,0
2024-08-10,Davis and Sons,Urban,Coartem,PharmaTrust,2276.59,96.0,Chapman and Sons,Rk-11486-BC,2026-01-02,In-Store,Syrup,9195.0,2652.435303867403,2500.6434980988593,0,0,0.0,0,0,115,0,0,0.012737227347057234,0,0,1.0210197051097134,0.9848397337801416,0,0
2025-02-14,"Rodriguez, Figueroa and Sanchez",Rural,Metformin,MediPlus,3754.27,96.0,"Johnston, Sanchez and Kennedy",Bq-11997-vo,2025-11-20,Market Stall,Capsule,10843.0,2638.581550925926,2606.7418627450984,0,0,0.0,1,0,72,1,2,0.010287543999924875,0,0,0.9983590754084203,3.6273259282823567,0,0
2024-12-19,Smith-Bowen,Urban,Azithromycin,BioCare,3540.47,7.0,"Hensley, Powell and David",XP-65515-Bt,2027-03-15,In-Store,Syrup,10299.0,2636.747797029703,2701.2744194756556,0,0,0.00303951367781155,0,0,552,0,0,0.005849150704567596,0,0,1.0206442074066702,2.8829754268597423,0,0
2024-06-07,Frazier Inc,Rural,Coartem,BioCare,4436.07,19.0,Williams PLC,Bp-96789-Ua,2027-04-05,Mobile Van,Capsule,9220.0,2719.9966853932583,2554.9203246753245,0,0,0.0,1,0,573,0,1,0.025968156933142195,0,0,1.0025110443378478,1.4247953879867996,0,0
2025-03-05,"Ferrell, Rice and Maddox",Urban,Coartem,BioCare,3924.52,74.0,Baxter Inc,ld-09358-hz,2026-12-26,Mobile Van,Syrup,11236.0,2510.8791943127962,2554.9203246753245,0,0,0.0,1,0,473,0,1,0.0251497213838196,0,0,0.9985559107785381,3.2452149274001254,0,0
2024-07-08,Davis and Sons,Urban,Amoxicillin,PharmaTrust,3019.45,79.0,Russell Group,PO-01597-jl,2027-04-12,Market Stall,Injection,9195.0,2652.435303867403,2626.481294117647,0,0,0.0,1,0,580,0,1,0.015505258745185935,0,0,0.9988869970671528,2.6342052312592834,0,0
2024-08-12,"Flowers, Martin and Kelly",Rural,Azithromycin,BioCare,4373.83,40.0,Lee-Davis,YV-22848-nt,2026-12-16,In-Store,Tablet,9479.0,2505.2852747252746,2701.2744194756556,0,0,0.0,0,0,463,0,0,0.01768040951192129,0,0,1.0040369751065001,1.6994768235751199,0,0
2025-01-07,"Ross, Robinson and Bright",Rural,Chloroquine,HealthFirst,3770.32,18.0,Wright and Sons,Jd-92766-KO,2026-06-03,Market Stall,Injection,10480.0,2629.5783173076925,2634.855888429752,0,0,0.0029498525073746312,1,0,267,0,1,0.00884551488597507,0,0,1.0040180743990028,6.20960179321332,0,0
